book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
304,227711,227711,1191096,52,60987561,9780060987560.0,Wally Lamb,1998.0,I Know This Much Is True ,I Know This Much Is True,eng,4.17,246917,257608,7775,4430,9972,39899,86909,116398,https://images.gr-assets.com/books/1373532198m/227711.jpg,https://images.gr-assets.com/books/1373532198s/227711.jpg
306,5203,5203,1003370,61,671021001,9780671021010.0,Wally Lamb,1992.0,She's Come Undone,She's Come Undone,en-US,3.84,259576,268924,9090,10224,20064,59412,91423,87801,https://images.gr-assets.com/books/1408313457m/5203.jpg,https://images.gr-assets.com/books/1408313457s/5203.jpg
308,33724,33724,2888997,94,440241901,9780440241900.0,Sophie Kinsella,2003.0,Can You Keep a Secret?,Can You Keep a Secret?,en-US,3.83,278747,293801,9510,8003,19319,76244,101810,88425,https://images.gr-assets.com/books/1330464293m/33724.jpg,https://images.gr-assets.com/books/1330464293s/33724.jpg
310,14748,14748,2796838,71,743418174,9780743418170.0,Jennifer Weiner,2001.0,Good in Bed,"Good in Bed (Cannie Shapiro, #1)",en-US,3.7,248804,252305,5500,12137,20336,66587,84488,68757,https://images.gr-assets.com/books/1327936464m/14748.jpg,https://images.gr-assets.com/books/1327936464s/14748.jpg
313,13158800,13158800,18337340,113,1451681739,9781451681730.0,M.L. Stedman,2012.0,The Light Between Oceans,The Light Between Oceans,eng,4.0,243526,288434,29932,3432,11985,56557,124430,92030,https://images.gr-assets.com/books/1336683021m/13158800.jpg,https://images.gr-assets.com/books/1336683021s/13158800.jpg
318,15818107,15818107,21545713,65,61950726,9780061950730.0,Christina Baker Kline,2013.0,Orphan Train,Orphan Train,eng,4.14,226091,263968,24700,1703,6769,42434,116003,97059,https://images.gr-assets.com/books/1362409483m/15818107.jpg,https://images.gr-assets.com/books/1362409483s/15818107.jpg
320,13526165,13526165,17626728,78,316204277,9780316204280.0,Maria Semple,2012.0,"Where'd You Go, Bernadette","Where'd You Go, Bernadette",eng,3.9,215453,268153,28973,4080,13047,59489,119361,72176,https://images.gr-assets.com/books/1338822317m/13526165.jpg,https://images.gr-assets.com/books/1338822317s/13526165.jpg
321,10365,10365,115,69,375806814,9780375806810.0,Wilson Rawls,1961.0,Where the Red Fern Grows,Where the Red Fern Grows,,4.04,268548,280179,8725,6585,15232,53560,89699,115103,https://images.gr-assets.com/books/1166154337m/10365.jpg,https://images.gr-assets.com/books/1166154337s/10365.jpg
324,16068905,16068905,21861351,80,,,Rainbow Rowell,2013.0,,Fangirl,eng,4.12,340379,371730,39353,8626,16973,60097,121431,164603,https://images.gr-assets.com/books/1499565420m/16068905.jpg,https://images.gr-assets.com/books/1499565420s/16068905.jpg
325,4473,4473,1734019,138,552135399,9780552135400.0,John Irving,1989.0,A Prayer for Owen Meany,A Prayer for Owen Meany,eng,4.22,226964,246452,11197,4679,9761,33669,76223,122120,https://images.gr-assets.com/books/1260470010m/4473.jpg,https://images.gr-assets.com/books/1260470010s/4473.jpg
326,32234,32234,1223333,96,316182540,9780316182550.0,Janet Fitch,1999.0,White Oleander,White Oleander,eng,3.93,245674,254276,5960,3765,13598,60133,94893,81887,https://images.gr-assets.com/books/1501159524m/32234.jpg,https://images.gr-assets.com/books/1501159524s/32234.jpg
328,14866,14866,3375915,84,743496728,9780743496730.0,Jodi Picoult,2007.0,Nineteen Minutes,Nineteen Minutes,eng,4.1,235978,251693,14004,2852,9629,46237,94104,98871,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
331,10916,10916,3349846,76,61150142,9780061150140.0,Jodi Picoult,1998.0,The Pact,The Pact,en-US,4.0,221225,235359,9257,3586,11789,50494,85430,84060,https://images.gr-assets.com/books/1410754561m/10916.jpg,https://images.gr-assets.com/books/1410754561s/10916.jpg
333,2153405,2153405,2158906,107,595440096,9780595440090.0,Lisa Genova,2007.0,Still Alice,Still Alice,eng,4.3,223432,245071,24112,1178,4249,28642,96615,114387,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
338,6280118,6280118,6463667,129,340896965,9780340896970.0,David Nicholls,2009.0,One Day,One Day,eng,3.77,222926,247052,15937,8632,21291,59874,86793,70462,https://images.gr-assets.com/books/1327873020m/6280118.jpg,https://images.gr-assets.com/books/1327873020s/6280118.jpg
348,16143347,16143347,21975829,77,,,E. Lockhart,2014.0,We Were Liars,We Were Liars,eng,3.85,273442,298780,36910,9074,22616,68468,102385,96237,https://images.gr-assets.com/books/1402749479m/16143347.jpg,https://images.gr-assets.com/books/1402749479s/16143347.jpg
357,355697,355697,2662852,372,449213943,9780449213940.0,"Erich Maria Remarque, A.W. Wheen",1929.0,Im Westen nichts Neues,All Quiet on the Western Front,en-US,3.92,249113,265789,6947,7646,17740,55908,90874,93621,https://images.gr-assets.com/books/1441227765m/355697.jpg,https://images.gr-assets.com/books/1441227765s/355697.jpg
359,16115612,16115612,21933087,135,159463176X,9781594631760.0,Khaled Hosseini,2012.0,And The Mountains Echoed,And the Mountains Echoed,eng,4.03,199326,229116,24084,2049,9146,45985,93953,77983,https://images.gr-assets.com/books/1358190204m/16115612.jpg,https://images.gr-assets.com/books/1358190204s/16115612.jpg
363,6936382,6936382,7168450,79,525423273,9780525423270.0,Stephanie Perkins,2010.0,Anna and the French Kiss,"Anna and the French Kiss (Anna and the French Kiss, #1)",en-US,4.08,259479,285344,26153,10602,14781,46011,84323,129627,https://images.gr-assets.com/books/1358271931m/6936382.jpg,https://images.gr-assets.com/books/1358271931s/6936382.jpg
369,22232,22232,963221,85,439488400,9780439488400.0,Jerry Spinelli,2000.0,Stargirl,"Stargirl (Stargirl, #1)",eng,3.74,237560,245315,11717,9710,22399,62918,76059,74229,https://images.gr-assets.com/books/1335947642m/22232.jpg,https://images.gr-assets.com/books/1335947642s/22232.jpg
375,1852,1852,3252320,1384,439227143,9780439227150.0,Jack London,1903.0,The Call of the Wild,The Call of the Wild,eng,3.83,223932,248795,6770,6366,16636,62853,90382,72558,https://images.gr-assets.com/books/1452291694m/1852.jpg,https://images.gr-assets.com/books/1452291694s/1852.jpg
378,33917,33917,16171,93,618485228,9780618485220.0,Jhumpa Lahiri,2003.0,The Namesake,The Namesake,en-US,3.96,184211,192903,9824,1926,8889,42552,81043,58493,https://images.gr-assets.com/books/1480106986m/33917.jpg,https://images.gr-assets.com/books/1480106986s/33917.jpg
380,11297,11297,2956680,232,375704027,9780375704020.0,"Haruki Murakami, Jay Rubin",1987.0,ノルウェイの森 [Noruwei no Mori],Norwegian Wood,eng,4.02,183988,217817,12522,2927,10416,41293,87041,76140,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
381,5168,5168,1649,54,446672211,9780446672210.0,Billie Letts,1995.0,Where the Heart Is,Where the Heart Is,en-US,4.0,208333,210368,3147,2053,8967,48023,79147,72178,https://images.gr-assets.com/books/1327959469m/5168.jpg,https://images.gr-assets.com/books/1327959469s/5168.jpg
382,6567017,6567017,6759965,86,525421580,9780525421580.0,"John Green, David Levithan",2010.0,"Will Grayson, Will Grayson","Will Grayson, Will Grayson",eng,3.84,236431,254305,15782,8039,18868,60009,87132,80257,https://images.gr-assets.com/books/1368393890m/6567017.jpg,https://images.gr-assets.com/books/1368393890s/6567017.jpg
383,1241,1241,3140930,69,307276902,9780307276900.0,James Frey,2003.0,A Million Little Pieces,A Million Little Pieces,en-CA,3.62,184241,189931,10857,9619,18950,51504,63727,46131,https://images.gr-assets.com/books/1483206985m/1241.jpg,https://images.gr-assets.com/books/1483206985s/1241.jpg
386,233818,233818,3215136,127,440439884,9780440439880.0,Scott O'Dell,1960.0,Island of the Blue Dolphins,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",en-CA,3.8,236015,245968,6699,8175,19308,61975,80520,75990,https://images.gr-assets.com/books/1475166260m/233818.jpg,https://images.gr-assets.com/books/1475166260s/233818.jpg
387,17250,17250,1426723,133,142437336,9780142437340.0,"Arthur Miller, Christopher Bigsby",1953.0,The Crucible,The Crucible,eng,3.55,242980,253242,5390,9010,29173,80661,83304,51094,https://images.gr-assets.com/books/1447764813m/17250.jpg,https://images.gr-assets.com/books/1447764813s/17250.jpg
388,50,50,1158125,93,689840926,9780689840920.0,Gary Paulsen,1986.0,Hatchet,"Hatchet (Brian's Saga, #1)",en-US,3.68,222553,231963,10378,12070,22390,59179,73180,65144,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
392,389627,389627,2617009,115,810993139,9780810993140.0,Jeff Kinney,2004.0,Greg Heffley's Journal,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",en-US,3.96,254852,263269,13337,10196,18564,53471,69722,111316,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
404,11367726,11367726,16298550,76,385344228,9780385344230.0,William Landay,2012.0,Defending Jacob,Defending Jacob,eng,3.97,182025,202066,17681,2777,8608,42024,87107,61550,https://images.gr-assets.com/books/1329612158m/11367726.jpg,https://images.gr-assets.com/books/1329612158s/11367726.jpg
407,5826,5826,859342,77,60838728,9780060838720.0,Ann Patchett,2001.0,Bel Canto,Bel Canto,eng,3.92,192330,200256,12134,4523,13395,43193,71190,67955,https://images.gr-assets.com/books/1352997328m/5826.jpg,https://images.gr-assets.com/books/1352997328s/5826.jpg
409,9375,9375,2129359,94,375508414,9780375508420.0,Fannie Flagg,1987.0,Fried Green Tomatoes at the Whistle Stop Cafe,Fried Green Tomatoes at the Whistle Stop Cafe,,4.26,207508,216286,4439,1259,4353,31358,79626,99690,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
410,37781,37781,825843,161,385474547,9780385474540.0,Chinua Achebe,1958.0,Things Fall Apart,"Things Fall Apart (The African Trilogy, #1)",en-US,3.61,199346,213360,9884,9494,22041,59144,74584,48097,https://images.gr-assets.com/books/1352082529m/37781.jpg,https://images.gr-assets.com/books/1352082529s/37781.jpg
411,33722,33722,2914,99,385338694,9780385338690.0,Sophie Kinsella,2005.0,The Undomestic Goddess,The Undomestic Goddess,eng,3.82,200509,209361,6772,4985,13344,56048,75290,59694,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
414,6948436,6948436,4126074,82,1416589643,9781416589650.0,Chris Cleave,2008.0,The Other Hand,Little Bee,en-US,3.7,116784,197953,19680,5111,16849,54949,77107,43937,https://images.gr-assets.com/books/1344401905m/6948436.jpg,https://images.gr-assets.com/books/1344401905s/6948436.jpg
420,3478,3478,1622450,133,446676071,9780446676080.0,Nicholas Sparks,1998.0,Message in a Bottle,Message in a Bottle,en-US,3.95,185116,192001,3721,4500,11979,44190,59999,71333,https://images.gr-assets.com/books/1163789140m/3478.jpg,https://images.gr-assets.com/books/1163789140s/3478.jpg
425,46799,46799,2115708,92,1416914633,9781416914630.0,"Beatrice Sparks, Anonymous",1971.0,Go Ask Alice,Go Ask Alice,eng,3.77,196677,205554,9202,7940,18269,51957,63188,64200,https://images.gr-assets.com/books/1327870536m/46799.jpg,https://images.gr-assets.com/books/1327870536s/46799.jpg
435,6482837,6482837,6674135,82,61726818,9780061726810.0,Lauren Oliver,2010.0,Before I Fall,Before I Fall,eng,3.92,220160,232559,17705,6283,15320,50933,79050,80973,https://images.gr-assets.com/books/1361044695m/6482837.jpg,https://images.gr-assets.com/books/1361044695s/6482837.jpg
438,6469165,6469165,6659752,68,141043768,9780141043760.0,Liane Moriarty,2009.0,What Alice Forgot,What Alice Forgot,eng,4.05,165704,205778,17382,1599,6071,38562,93941,65605,https://images.gr-assets.com/books/1377159022m/6469165.jpg,https://images.gr-assets.com/books/1377159022s/6469165.jpg
443,51738,51738,1032901,61,670061050,9780670061050.0,Sarah Dessen,2006.0,Just Listen,Just Listen,en-US,4.06,202180,207930,7319,3665,10143,40684,68323,85115,https://images.gr-assets.com/books/1358270741m/51738.jpg,https://images.gr-assets.com/books/1358270741s/51738.jpg
445,9736930,9736930,14625976,150,62060554,9780062060560.0,S.J. Watson,2011.0,Before I Go to Sleep,Before I Go to Sleep,en-CA,3.87,180896,213136,19206,3703,12436,51695,84940,60362,https://images.gr-assets.com/books/1358353512m/9736930.jpg,https://images.gr-assets.com/books/1358353512s/9736930.jpg
455,42155,42155,1470371,43,312323867,9780312323870.0,Emily Giffin,2005.0,Something Blue,"Something Blue (Darcy & Rachel, #2)",en-US,3.92,172417,178529,6646,2164,9144,44161,68226,54834,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
456,12220,12220,142449,109,822210894,9780822210890.0,Tennessee Williams,1947.0,A Streetcar Named Desire,A Streetcar Named Desire,eng,3.97,194493,206983,2841,3436,11347,45238,74929,72033,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
459,18774964,18774964,21619954,132,1476738017,9781476738020.0,"Fredrik Backman, Henning Koch",2012.0,En man som heter Ove,A Man Called Ove,eng,4.35,183777,243440,34386,2589,5734,25138,81377,128602,https://images.gr-assets.com/books/1405259930m/18774964.jpg,https://images.gr-assets.com/books/1405259930s/18774964.jpg
465,14758,14758,964332,53,743495667,9780743495660.0,Jennifer Weiner,2002.0,In Her Shoes,In Her Shoes,,3.78,167400,174338,2513,3345,11596,50482,64358,44557,https://images.gr-assets.com/books/1435252471m/14758.jpg,https://images.gr-assets.com/books/1435252471s/14758.jpg
467,297673,297673,3281466,9,1594489580,9781594489590.0,Junot Díaz,2007.0,The Brief Wondrous Life of Oscar Wao,The Brief Wondrous Life of Oscar Wao,eng,3.89,160330,181124,16640,5212,12924,37298,67080,58610,https://images.gr-assets.com/books/1391409748m/297673.jpg,https://images.gr-assets.com/books/1391409748s/297673.jpg
468,37415,37415,1643555,80,61120065,9780061120060.0,Zora Neale Hurston,1937.0,Their Eyes Were Watching God,Their Eyes Were Watching God,eng,3.87,181106,198264,9005,5743,14231,44676,69779,63835,https://images.gr-assets.com/books/1368072803m/37415.jpg,https://images.gr-assets.com/books/1368072803s/37415.jpg
475,8492825,8492825,10706553,8,525422943,9780525422940.0,Gayle Forman,2011.0,Where She Went,"Where She Went (If I Stay, #2)",en-US,4.06,193141,218362,18556,2856,10629,43007,76839,85031,https://images.gr-assets.com/books/1347810457m/8492825.jpg,https://images.gr-assets.com/books/1347810457s/8492825.jpg
476,7069,7069,1028204,165,345915593,9780345915600.0,John Irving,1978.0,The World According to Garp,The World According to Garp,eng,4.07,167106,179078,4569,3098,7716,31528,67942,68794,https://images.gr-assets.com/books/1447234581m/7069.jpg,https://images.gr-assets.com/books/1447234581s/7069.jpg
483,5113,5113,3118417,125,316769029,9780316769020.0,J.D. Salinger,1961.0,Franny and Zooey,Franny and Zooey,en-US,3.98,152906,162697,5297,2841,9398,34950,56515,58993,https://images.gr-assets.com/books/1355037988m/5113.jpg,https://images.gr-assets.com/books/1355037988s/5113.jpg
484,29059,29059,3185242,84,385720920,9780385720920.0,Chuck Palahniuk,2001.0,Choke,Choke,eng,3.69,154643,162963,5328,4541,13841,46314,60868,37399,https://images.gr-assets.com/books/1403186013m/29059.jpg,https://images.gr-assets.com/books/1403186013s/29059.jpg
494,29044,29044,221359,141,1400031702,9781400031700.0,Donna Tartt,1992.0,The Secret History,The Secret History,eng,4.07,168405,189596,13324,3685,9750,32410,66858,76893,https://images.gr-assets.com/books/1451554846m/29044.jpg,https://images.gr-assets.com/books/1451554846s/29044.jpg
497,3685,3685,4639714,1033,439228905,9780439228910.0,Anna Sewell,1877.0,Black Beauty,Black Beauty,eng,3.94,183255,195205,3377,3633,11665,47165,62472,70270,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
500,38980,38980,2073907,125,613371658,9780613371650.0,Meg Cabot,2000.0,The Princess Diaries,"The Princess Diaries (The Princess Diaries, #1)",eng,3.76,193140,200671,4289,5442,16659,57732,61651,59187,https://images.gr-assets.com/books/1355011082m/38980.jpg,https://images.gr-assets.com/books/1355011082s/38980.jpg
509,1358844,1358844,2855627,90,593053893,9780593053900.0,Sophie Kinsella,2008.0,Remember Me?,Remember Me?,eng,3.76,170096,182581,6838,3877,12970,52917,65379,47438,https://images.gr-assets.com/books/1276963901m/1358844.jpg,https://images.gr-assets.com/books/1276963901s/1358844.jpg
515,16735,16735,1312477,80,553381547,9780553381540.0,Pat Conroy,1986.0,The Prince of Tides,The Prince of Tides,eng,4.22,159596,165367,3454,2169,5408,24359,55122,78309,https://images.gr-assets.com/books/1320541074m/16735.jpg,https://images.gr-assets.com/books/1320541074s/16735.jpg
517,4268157,4268157,4315675,52,802798233,9780802798240.0,Simone Elkeles,2008.0,Perfect Chemistry,"Perfect Chemistry (Perfect Chemistry, #1)",eng,4.07,198627,205008,9882,6422,11998,35815,57351,93422,https://images.gr-assets.com/books/1439792475m/4268157.jpg,https://images.gr-assets.com/books/1439792475s/4268157.jpg
523,133518,133518,1235619,56,767902890,9780767902890.0,Tim O'Brien,1990.0,The Things They Carried,The Things They Carried,en-US,4.12,168678,181159,10666,2623,7845,30102,65204,75385,https://images.gr-assets.com/books/1424663847m/133518.jpg,https://images.gr-assets.com/books/1424663847s/133518.jpg
