goodreads_book_id,tag_id,count
1934,31505,113
1934,19974,110
1934,9477,109
1934,6914,108
1934,27535,107
1934,29452,106
1934,32586,105
1934,30860,104
1934,10093,103
2137,30574,9957
2137,11743,403
2137,11557,191
2137,18001,151
2137,240,72
2137,8717,62
2137,12874,62
2137,13270,60
2137,236,57
2137,24728,57
2137,261,46
2137,18011,45
2137,22743,44
2137,22034,43
2137,26138,39
2137,251,37
2137,8055,35
2137,18326,31
2137,2277,30
2137,8067,30
2137,5207,28
2137,1195,25
2137,22753,24
2137,30521,24
2137,18367,23
2137,18045,22
2137,12877,20
2137,18318,19
2137,248,19
2137,5413,19
2137,7852,18
2137,11590,16
2137,21989,16
2137,1659,16
2137,272,16
2137,10197,15
2137,32586,15
2137,12948,13
2137,31656,12
2137,30672,12
2137,11221,12
2137,254,12
2137,18801,12
2137,12600,11
2137,9886,11
2137,18015,11
2137,919,11
2137,24733,11
2137,9221,10
2137,18640,10
2137,21437,10
2137,1642,10
2137,4949,10
2137,487,10
2137,13272,10
2137,10644,9
2137,2313,9
2137,10210,9
2137,20774,8
2137,15169,8
2137,611,8
2137,2312,8
2137,25149,8
2137,19524,8
2137,20547,8
2137,1194,8
2137,33114,7
2137,2104,7
2137,11497,7
2137,3392,7
2137,27535,7
2137,17213,7
2137,20288,7
2137,923,7
2137,11978,7
2137,6122,7
2137,25630,7
2137,24731,7
2137,25152,6
2137,25151,6
2137,14064,6
2137,2271,6
2137,25438,6
2137,11834,6
2137,8069,6
2137,1196,6
2137,20241,6
2137,5412,6
2137,12880,6
2137,25167,5
2137,21384,5
2137,10093,5
2137,237,5
2137,250,5
2137,5481,5
2137,18004,5
2137,25202,5
2137,19898,5
2137,21285,5
2137,12881,5
2152,30574,30170
2152,11743,1165
2152,6750,601
2152,8717,587
2152,5207,249
2152,26138,242
2152,4949,215
2152,8055,189
2152,16157,188
2152,22743,175
2152,5105,149
2152,8067,132
2152,1659,104
2152,11557,97
2152,3445,94
2152,12948,88
2152,18045,69
2152,1642,63
2152,20288,60
2152,6766,60
2152,22034,56
2152,22753,52
2152,6729,44
2152,9221,39
2152,3371,38
2152,21989,38
2152,18367,38
2152,5051,38
2152,3392,34
2152,615,34
2152,1416,34
2152,20774,33
2152,15169,33
2152,20849,33
2152,32686,33
2152,30521,30
2152,3389,29
2152,3448,29
2152,9484,28
2152,9886,27
2152,22689,26
2152,9477,25
2152,25630,25
2152,2277,24
2152,18326,23
2152,5481,23
2152,20547,23
2152,12600,22
2152,25438,22
2152,4985,22
2152,32708,22
2152,7457,21
2152,5090,21
2152,611,21
2152,941,21
2152,32586,21
2152,5036,21
2152,20570,20
2152,16869,20
2152,4959,19
2152,12135,19
2152,10644,18
2152,14064,18
2152,11643,18
2152,14764,17
2152,25145,17
2152,25144,17
2152,3453,17
2152,25151,16
2152,3379,16
2152,8076,16
2152,12869,16
2152,617,16
2152,23993,16
2152,31505,15
2152,9638,15
2152,4076,15
2152,26657,15
2152,603,14
2152,15048,14
2152,6131,14
2152,16161,14
2152,25152,13
2152,25150,13
2152,25147,13
2152,4968,13
2152,24990,13
2152,32724,13
2152,24989,13
2152,17213,12
2152,10197,12
2152,18318,12
2152,20279,12
2152,8346,12
2152,30766,12
2152,16156,12
2152,3452,12
2152,24999,11
2152,19524,11
2152,19699,11
2165,7457,10485
2165,11743,6306
2165,8717,5831
2165,11557,2735
2165,7404,1875
2165,18367,1216
2165,22743,801
2165,5207,687
2165,22034,649
2165,2313,537
2165,2277,522
2165,26735,512
2165,24609,431
2165,240,383
2165,21989,382
2165,1691,374
2165,7423,296
2165,22753,290
2165,923,282
2165,24624,271
2165,30521,258
2165,14251,233
2165,11590,232
2165,25114,228
2165,10644,221
2165,18326,219
2165,18045,217
2165,236,213
2165,14370,213
2165,2312,210
2165,20282,185
2165,9221,184
2165,10813,182
2165,22025,177
2165,1642,175
2165,7417,165
2165,7478,162
2165,12315,159
2165,27669,159
2165,12948,153
2165,4949,153
2165,26740,152
2165,17213,144
2165,1659,143
2165,20849,141
2165,31656,140
2165,24960,139
2165,20774,133
2165,18318,127
2165,251,122
2165,7422,122
2165,5090,121
2165,21662,121
2165,21656,119
2165,24632,111
2165,25152,110
2165,8630,106
2165,3389,102
2165,25151,102
2165,14487,101
2165,15169,100
2165,30635,99
2165,10197,98
2165,9886,96
2165,2287,95
2165,22027,92
2165,25438,90
2165,33777,87
2165,25191,87
2165,33114,86
2165,3392,85
2165,24639,85
2165,30574,84
2165,32586,84
2165,7563,84
2165,2104,82
2165,25167,82
2165,18292,81
2165,29716,79
2165,11497,78
2165,30573,78
2165,26754,78
2165,3371,77
2165,26752,77
2165,5481,77
2165,25150,75
2165,442,74
2165,10210,69
2165,25149,69
2165,12065,69
2165,21660,65
2165,24642,65
2165,25761,63
2165,25153,62
2165,11765,62
2165,11978,61
2165,27656,61
2165,26978,61
2165,11505,60
2165,254,60
2187,30574,299006
2187,8717,7904
2187,11743,6142
2187,11557,4701
2187,4949,1202
2187,14487,851
2187,5207,845
2187,8055,759
2187,22743,711
2187,24609,603
2187,18001,503
2187,8067,443
2187,18326,421
2187,22034,420
2187,18367,405
2187,11590,359
2187,240,351
2187,24624,342
2187,7457,316
2187,1659,309
2187,1642,303
2187,5051,298
2187,18011,266
2187,24728,255
2187,7852,250
2187,22753,248
2187,12923,240
2187,18045,235
2187,12948,235
2187,30521,232
2187,2277,224
2187,3389,222
2187,236,206
2187,21989,203
2187,14467,191
2187,1416,168
2187,13270,168
2187,3392,165
2187,17213,158
2187,26256,157
2187,18318,156
2187,3371,154
2187,24632,153
2187,2104,151
2187,251,138
2187,11221,134
2187,4959,122
2187,20849,120
2187,24639,117
2187,2313,114
2187,32586,114
2187,4985,112
2187,9484,111
2187,9477,111
2187,11505,108
2187,22456,106
2187,15169,105
2187,22689,104
2187,20288,104
2187,9886,102
2187,30672,102
2187,31656,99
2187,31505,98
2187,22449,98
2187,9221,95
2187,10197,95
2187,27387,95
2187,20774,94
2187,26251,92
2187,25438,91
2187,18015,91
2187,24642,91
2187,27535,90
2187,9366,89
2187,11497,84
2187,14552,78
2187,4968,78
2187,25506,77
2187,19935,75
2187,10644,74
2187,26246,74
2187,941,74
2187,3358,72
2187,254,69
2187,8346,68
2187,24615,68
2187,603,67
2187,3379,67
2187,11491,65
2187,2312,64
2187,3677,63
2187,13643,63
2187,5481,62
2187,9638,62
2187,14298,61
2187,2271,60
2187,11978,60
2187,25150,59
2187,248,59
2187,20824,58
2657,7457,31068
2657,11557,30903
2657,30574,10108
2657,7404,6309
2657,14487,4735
2657,22743,3059
2657,26735,2992
2657,7563,2956
2657,11590,2626
2657,18367,2505
2657,33114,2436
2657,8717,1997
2657,4949,1437
2657,25114,1406
2657,14467,1362
2657,22034,1347
2657,22753,1197
2657,24960,1100
2657,2104,1076
2657,26740,1029
2657,12315,1017
2657,30521,934
2657,7852,930
2657,14370,923
2657,11743,879
2657,2277,860
2657,7423,838
2657,2313,832
2657,11505,789
2657,32989,726
2657,24609,726
2657,1642,722
2657,240,678
2657,21989,675
2657,30573,645
2657,11497,639
2657,20774,620
2657,1659,612
2657,18326,611
2657,25438,584
2657,9886,572
2657,18045,552
2657,25151,549
2657,10644,519
2657,923,508
2657,24624,508
2657,12948,501
2657,20282,497
2657,28204,472
2657,20849,459
2657,24840,458
2657,9221,455
2657,27535,445
2657,26754,444
2657,25765,439
2657,15169,439
2657,1128,423
2657,25191,418
2657,20824,415
2657,3389,406
2657,7417,406
2657,2312,399
2657,6828,386
2657,5090,379
2657,14552,378
2657,3885,365
2657,25011,363
2657,7422,360
2657,3392,355
2657,236,353
2657,17213,348
2657,26752,342
2657,30860,341
2657,20731,334
2657,7478,324
2657,18318,317
2657,25761,316
2657,3371,312
2657,8517,309
2657,30590,309
2657,11491,305
2657,22689,304
2657,11221,287
2657,24807,280
2657,25152,279
2657,29716,277
2657,5051,266
2657,13992,265
2657,8055,253
2657,25150,247
2657,20939,246
2657,31656,243
2657,32586,238
2657,2287,236
2657,2106,233
2657,11574,232
2657,251,230
2657,26256,228
2657,10197,227
2657,24997,227
2743,30574,13402
2743,8717,1128
2743,21689,704
2743,4605,244
2743,19733,237
2743,21773,210
2743,5207,167
2743,3611,114
2743,11557,109
2743,19742,108
2743,22743,101
2743,24526,91
2743,1499,76
2743,9012,76
2743,6786,67
2743,31265,62
2743,27199,61
2743,4615,55
2743,9221,54
2743,4594,46
2743,1642,43
2743,33114,38
2743,31264,37
2743,22753,34
2743,19738,31
2743,12413,30
2743,20774,27
2743,11743,26
2743,29927,26
2743,15626,24
2743,18045,22
2743,4611,21
2743,29045,21
2743,15169,20
2743,5090,20
2743,20849,17
2743,11221,17
2743,26459,17
2743,21989,15
2743,9886,15
2743,27095,15
2743,4600,15
2743,22034,14
2743,17213,13
2743,4561,13
2743,25423,13
2743,5180,12
2743,3596,12
2743,31261,12
2743,6857,11
2743,30521,11
2743,5444,11
2743,4587,11
2743,4568,11
2743,27535,10
2743,14064,10
2743,32586,10
2743,3608,10
2743,19749,10
2743,2158,10
2743,24517,10
2743,28038,10
2743,31250,10
2743,24493,10
2743,32989,9
2743,6828,9
2743,8055,9
2743,22545,9
2743,4949,9
2743,28052,9
2743,1629,9
2743,7484,9
2743,4617,9
2743,6784,9
2743,31152,9
2743,10197,8
2743,14764,8
2743,25438,8
2743,12940,8
2743,11978,8
2743,3614,8
2743,19735,8
2743,5481,8
2743,19786,8
2743,29401,8
2743,31254,8
2743,15642,8
2743,31270,8
2743,9007,8
2743,14370,7
2743,22944,7
2743,20125,7
2743,5332,7
2743,9602,7
2743,14187,7
2743,27556,6
2743,8517,6
2743,25630,6
2743,25192,6
2743,32657,6
2839,30574,15173
2839,11557,2283
2839,33114,2245
2839,11743,1980
2839,6953,1500
2839,8717,1438
2839,11305,1299
2839,7457,1294
2839,6857,932
2839,32989,784
2839,6888,737
2839,6828,716
2839,6895,658
2839,19974,593
2839,5207,576
2839,25438,533
2839,17124,441
2839,21457,416
2839,22743,413
2839,26735,382
2839,6838,318
2839,6960,303
2839,7404,294
2839,17129,238
2839,12600,235
2839,16799,229
2839,6914,216
2839,6920,207
2839,1691,198
2839,6829,194
2839,16805,179
2839,7852,176
2839,25114,176
2839,9147,170
2839,33165,161
2839,8055,160
2839,19983,158
2839,6976,156
2839,21470,155
2839,18851,151
2839,11590,146
2839,22753,141
2839,30521,141
2839,3885,141
2839,22034,122
2839,12315,121
2839,6597,119
2839,26740,116
2839,24960,110
2839,33012,108
2839,6847,108
2839,18045,106
2839,9221,105
2839,17090,102
2839,21459,97
2839,21447,97
2839,6977,94
2839,21474,93
2839,20774,92
2839,33124,92
2839,26459,89
2839,20849,85
2839,15169,82
2839,9886,81
2839,2104,80
2839,25436,80
2839,29452,78
2839,6909,77
2839,25034,76
2839,17213,73
2839,7484,73
2839,3677,72
2839,18367,70
2839,6866,69
2839,10397,68
2839,3392,66
2839,6973,66
2839,10404,66
2839,6949,65
2839,3389,64
2839,30573,64
2839,28525,64
2839,21989,63
2839,11505,62
2839,5090,62
2839,22689,62
2839,5036,62
2839,32586,61
2839,33023,61
2839,11497,60
2839,20570,60
2839,25191,58
2839,20547,58
2839,8067,57
2839,4949,57
2839,3371,55
2839,20785,55
2839,17086,55
2839,33150,55
2839,27535,53
2873,30574,1503
2873,14487,762
2873,11743,450
2873,14467,160
2873,11557,153
2873,8717,127
2873,12452,98
2873,5207,69
2873,22743,61
2873,2938,55
2873,20939,50
2873,26138,45
2873,4949,43
2873,12948,32
2873,14552,29
2873,1642,27
2873,31075,26
2873,22753,25
2873,9221,24
2873,1659,24
2873,25647,22
2873,8067,20
2873,18045,19
2873,22034,18
2873,8055,18
2873,20849,17
2873,11590,16
2873,20774,16
2873,21989,16
2873,18367,16
2873,3371,15
2873,617,15
2873,3392,14
2873,6750,14
2873,615,13
2873,18326,13
2873,9886,13
2873,611,13
2873,10197,12
2873,14461,12
2873,14539,12
2873,22689,11
2873,10932,11
2873,3027,11
2873,2277,10
2873,14449,10
2873,15169,9
2873,3389,9
2873,18318,9
2873,3377,9
2873,12553,9
2873,32686,9
2873,5481,9
2873,14523,9
2873,11644,9
2873,3016,9
2873,11497,8
2873,27535,8
2873,2313,8
2873,25147,8
2873,15174,8
2873,5051,8
2873,2104,7
2873,7457,7
2873,32586,7
2873,3379,7
2873,12940,7
2873,31557,7
2873,25146,7
2873,487,7
2873,350,7
2873,14527,7
2873,25144,7
2873,11305,6
2873,11505,6
2873,25152,6
2873,30521,6
2873,25150,6
2873,20288,6
2873,941,6
2873,10210,6
2873,25438,6
2873,25149,6
2873,4985,6
2873,22944,6
2873,4968,6
2873,15392,6
2873,14524,6
2873,5057,6
2873,17213,5
2873,31656,5
2873,923,5
2873,11221,5
2873,1416,5
2873,22643,5
2873,11658,5
2873,11500,5
2873,14460,5
2873,1684,5
2873,25701,5
2915,30574,3826
2915,8717,319
2915,33114,255
2915,11743,233
2915,1691,162
2915,29045,117
2915,27199,64
2915,25438,63
2915,32989,60
2915,6953,52
2915,6828,46
2915,17124,41
2915,5207,40
2915,6888,40
2915,22743,36
2915,6857,35
2915,11557,31
2915,12850,30
2915,19974,28
2915,9221,26
2915,7457,24
2915,16799,24
2915,33165,24
2915,6895,23
2915,29452,23
2915,32477,23
2915,3371,20
2915,1542,20
2915,18045,19
2915,6829,19
2915,6838,18
2915,17129,18
2915,14046,18
2915,3389,17
2915,22034,16
2915,7484,16
2915,5090,15
2915,21195,14
2915,22753,13
2915,33012,13
2915,30521,13
2915,26735,13
2915,1540,13
2915,25436,12
2915,30066,12
2915,6960,11
2915,25014,11
2915,19983,11
2915,23155,11
2915,29492,10
2915,5709,10
2915,8055,9
2915,12948,9
2915,22597,9
2915,6178,9
2915,3392,8
2915,22689,8
2915,6920,8
2915,6847,8
2915,6976,8
2915,6973,8
2915,20849,7
2915,21989,7
2915,17213,7
2915,33153,7
2915,32586,7
2915,16805,7
2915,10210,7
2915,25034,7
2915,6597,7
2915,25114,7
2915,26740,7
2915,32996,7
2915,33023,7
2915,5158,7
2915,1225,7
2915,29048,7
2915,24960,6
2915,15169,6
2915,33124,6
2915,1642,6
2915,30358,6
2915,18054,6
2915,7404,6
2915,3379,6
2915,10397,6
2915,3377,6
2915,14047,6
2915,32480,6
2915,29047,6
2915,20774,5
2915,25151,5
2915,10197,5
2915,33116,5
2915,18367,5
2915,8067,5
2915,17138,5
2915,17090,5
2915,5583,5
2915,973,5
2956,8717,20158
2956,7457,17401
2956,11743,7519
2956,7404,3227
2956,11557,2615
2956,30574,1820
2956,14487,1481
2956,18367,1409
2956,33114,1384
2956,1691,1272
2956,22743,1227
2956,26735,1199
2956,5207,1187
2956,22034,663
2956,25114,571
2956,2313,568
2956,2277,561
2956,6953,537
2956,14467,518
2956,14370,499
2956,7423,492
2956,6857,477
2956,12315,442
2956,509,425
2956,26740,413
2956,6828,392
2956,22753,381
2956,240,378
2956,32989,374
2956,21989,338
2956,20811,336
2956,15048,323
2956,26256,309
2956,2312,302
2956,6888,301
2956,17213,286
2956,9221,273
2956,7417,261
2956,19285,244
2956,7852,237
2956,6895,236
2956,236,230
2956,30521,229
2956,12948,225
2956,7422,225
2956,18045,222
2956,7478,222
2956,20849,217
2956,3389,211
2956,24960,210
2956,18326,207
2956,20774,205
2956,3885,204
2956,15169,191
2956,1642,178
2956,26754,178
2956,25191,177
2956,17124,175
2956,3392,174
2956,26752,167
2956,26251,162
2956,30573,157
2956,29716,153
2956,251,151
2956,10644,150
2956,1659,149
2956,10210,147
2956,25761,147
2956,4949,146
2956,31656,145
2956,27919,140
2956,10197,137
2956,2287,136
2956,18318,135
2956,11590,131
2956,22689,130
2956,14552,130
2956,26636,130
2956,5090,128
2956,6838,128
2956,28204,125
2956,6960,123
2956,26246,119
2956,3371,115
2956,2271,114
2956,25438,111
2956,3358,111
2956,30635,111
2956,25171,111
2956,13207,101
2956,6829,91
2956,2759,91
2956,30860,91
2956,6920,88
2956,29452,87
2956,2104,86
2956,26257,86
2956,18292,84
2956,31505,84
2956,2335,83
2998,30574,222156
2998,7457,12224
2998,8717,6309
2998,11557,5435
2998,11743,3873
2998,6953,2688
2998,7404,2416
2998,6857,1873
2998,33114,1775
2998,5207,1455
2998,6888,1339
2998,22743,1189
2998,6828,1078
2998,6895,1036
2998,14487,855
2998,17124,688
2998,6838,612
2998,32989,603
2998,6960,590
2998,11590,560
2998,17213,530
2998,22753,417
2998,19974,401
2998,18367,398
2998,11305,379
2998,14467,358
2998,6920,325
2998,17129,317
2998,6829,312
2998,6914,284
2998,16799,271
2998,7423,261
2998,5751,258
2998,24960,253
2998,22034,251
2998,30521,237
2998,10641,237
2998,9221,229
2998,20774,223
2998,6976,222
2998,33165,208
2998,4949,204
2998,6977,203
2998,2104,200
2998,18045,195
2998,10197,188
2998,3389,176
2998,26735,176
2998,15169,175
2998,20849,169
2998,7478,169
2998,6847,163
2998,6840,160
2998,16805,160
2998,3392,154
2998,6905,150
2998,10210,150
2998,10644,149
2998,21989,148
2998,5776,145
2998,923,139
2998,11497,138
2998,6866,136
2998,6969,131
2998,12600,124
2998,11505,122
2998,22689,122
2998,7852,121
2998,6909,120
2998,25438,120
2998,25765,119
2998,25034,117
2998,1691,111
2998,3371,110
2998,6949,110
2998,17090,110
2998,32586,107
2998,25014,106
2998,6973,105
2998,6948,103
2998,20939,102
2998,20824,101
2998,25033,100
2998,30573,99
2998,6843,97
2998,7422,97
2998,30635,91
2998,29716,90
2998,6836,89
2998,12948,86
2998,12457,86
2998,30860,85
2998,11221,84
2998,10093,84
2998,25234,82
2998,27535,82
2998,28525,82
2998,5090,81
2998,7417,81
2998,21892,79
3008,30574,89682
3008,8717,7484
3008,7457,5576
3008,11557,2894
3008,11743,1518
3008,6953,1366
3008,7404,1007
3008,6857,933
3008,33114,784
3008,6888,722
3008,5207,699
3008,6828,574
3008,22743,566
3008,14487,534
3008,6895,522
3008,6838,392
3008,17124,329
3008,11590,316
3008,32989,291
3008,6960,284
3008,14467,228
3008,22753,210
3008,19974,210
3008,6829,161
3008,17213,158
3008,6920,156
3008,6914,155
3008,18367,148
3008,16799,144
3008,17129,142
3008,30521,134
3008,20811,124
3008,10641,114
3008,9221,109
3008,5751,108
3008,6977,102
3008,2104,101
3008,7423,98
3008,6847,97
3008,15169,96
3008,22034,96
3008,6976,96
3008,33165,95
3008,6840,95
3008,24960,90
3008,5776,90
3008,20774,88
3008,6905,87
3008,7478,85
3008,3389,82
3008,11497,80
3008,6969,77
3008,3392,75
3008,20849,73
3008,18045,72
3008,32586,69
3008,11505,68
3008,6909,67
3008,16805,67
3008,4834,67
3008,10644,66
3008,923,66
3008,10210,66
3008,26735,66
3008,22689,63
3008,30635,63
3008,11305,62
3008,10197,60
3008,17090,60
3008,6866,59
3008,509,59
3008,25014,55
3008,6949,55
3008,31859,55
3008,25034,54
3008,6973,54
3008,25765,51
3008,6836,51
3008,25438,50
3008,12600,49
3008,6948,48
3008,21989,47
3008,7852,47
3008,29716,47
3008,7422,46
3008,3371,45
3008,6597,45
3008,20785,44
3008,28525,44
3008,20824,43
3008,27535,43
3008,30573,43
3008,9886,43
3008,22526,42
3008,33012,41
3008,31430,41
3008,12457,41
3008,10094,39
3008,21892,39
3008,4949,39
3273,30574,70720
3273,14487,1811
3273,8717,1162
3273,4949,1056
3273,11743,822
3273,11557,682
3273,14467,274
3273,14106,234
3273,5051,170
3273,5207,128
3273,4959,93
3273,22743,90
3273,1659,90
3273,1642,88
3273,17213,74
3273,14552,70
3273,17928,70
3273,4985,68
3273,4968,66
3273,18045,56
3273,7852,49
3273,30521,45
3273,32586,43
3273,11505,41
3273,509,35
3273,27535,33
3273,22753,32
3273,22034,30
3273,10197,30
3273,25148,30
3273,1416,30
3273,33114,29
3273,3389,29
3273,3371,29
3273,20824,28
3273,3358,28
3273,8656,28
3273,4971,27
3273,18367,26
3273,3392,24
3273,25150,24
3273,12948,23
3273,11497,22
3273,18326,22
3273,30672,22
3273,9484,22
3273,25145,22
3273,20350,22
3273,2104,21
3273,25438,21
3273,19524,21
3273,11978,21
3273,2305,21
3273,25146,21
3273,15169,20
3273,14539,20
3273,19634,20
3273,25151,19
3273,26138,19
3273,4965,19
3273,11221,18
3273,10210,18
3273,8055,17
3273,4970,17
3273,8683,17
3273,20849,16
3273,12600,16
3273,25149,16
3273,31155,16
3273,4958,16
3273,14461,16
3273,32989,15
3273,22689,15
3273,21989,15
3273,18680,15
3273,8067,15
3273,25147,15
3273,3379,15
3273,29316,15
3273,11243,15
3273,32099,15
3273,25630,15
3273,11780,15
3273,25152,14
3273,9886,14
3273,9477,14
3273,11834,14
3273,8346,14
3273,4967,14
3273,671,14
3273,9221,13
3273,27556,13
3273,31656,13
3273,24997,13
3273,24995,13
3273,25506,13
3273,31505,13
3273,25144,13
3273,4972,12
3273,781,12
3379,11743,387
3379,30574,143
3379,8717,128
3379,11557,62
3379,6184,54
3379,8055,53
3379,22743,47
3379,22034,29
3379,5207,27
3379,15048,27
3379,9221,25
3379,9802,25
3379,8067,19
3379,12948,17
3379,21989,16
3379,15067,16
3379,18045,14
3379,18326,14
3379,6216,14
3379,11590,13
3379,30521,12
3379,6178,11
3379,18367,10
3379,1659,10
3379,6190,10
3379,22753,8
3379,18318,8
3379,12680,8
3379,6189,8
3379,6195,8
3379,15169,7
3379,20849,7
3379,1642,7
3379,11221,7
3379,18292,7
3379,5481,7
3379,6185,7
3379,6186,7
3379,20774,6
3379,10644,6
3379,22689,6
3379,611,6
3379,15060,6
3379,8381,6
3379,10197,5
3379,20279,5
3379,11503,5
3379,4949,5
3379,11978,5
3379,7725,5
3379,617,5
3379,605,5
3379,6163,5
3379,5090,4
3379,22545,4
3379,31656,4
3379,21111,4
3379,941,4
3379,32586,4
3379,12940,4
3379,31505,4
3379,10054,4
3379,8069,4
3379,24960,3
3379,615,3
3379,25151,3
3379,2277,3
3379,2313,3
3379,26126,3
3379,25147,3
3379,20288,3
3379,24080,3
3379,25438,3
3379,25148,3
3379,25822,3
3379,25106,3
3379,24992,3
3379,7654,3
3379,8943,3
3379,25145,3
3379,8656,3
3379,11798,3
3379,11219,3
3379,3297,3
3379,11776,3
3379,27510,3
3379,22664,3
3379,8944,3
3379,603,2
3379,8517,2
3379,29316,2
3379,25171,2
3379,14752,2
3379,25630,2
3379,30860,2
3379,32302,2
3379,18425,2
3379,22936,2
3379,22801,2
3379,627,2
3431,30574,9801
3431,8717,470
3431,28341,303
3431,11743,245
3431,11557,225
3431,8067,178
3431,26256,169
3431,7077,149
3431,18367,121
3431,9147,114
3431,5051,95
3431,1790,91
3431,26251,90
3431,17213,89
3431,18130,89
3431,18151,86
3431,11497,84
3431,8055,84
3431,26735,84
3431,2104,83
3431,25685,81
3431,21773,77
3431,26246,75
3431,22743,74
3431,15624,74
3431,22689,71
3431,11166,69
3431,20824,67
3431,5207,61
3431,24960,61
3431,3389,59
3431,10210,58
3431,7116,58
3431,26257,57
3431,11978,55
3431,611,54
3431,20288,53
3431,20731,52
3431,4959,52
3431,9148,51
3431,1945,51
3431,14196,50
